Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price,Tickets_Sold,Rating
Air India,06-06-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,07-06-2025 07:40,24h 50m,2 stops,No info,16856,174,5
Air India,06-06-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,07-06-2025 07:40,24h 50m,2 stops,No info,18879,173,3
Air India,06-06-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,07-06-2025 07:40,24h 50m,2 stops,No info,18501,170,4
Air India,21-05-2022,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,15004,99,5
Air India,21-05-2022,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,15004,99,3
Air India,21-05-2023,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,16805,97,4
Air India,21-05-2023,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,16805,97,3
Air India,21-05-2024,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,16469,101,4
Air India,21-05-2024,Delhi,Cochin,DEL ? BHO ? BOM ? COK,05:55,22-05-2025 07:40,25h 45m,2 stops,No info,16469,101,4
Air India,18-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,15610,173,3
Air India,18-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,15610,173,3
Air India,18-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,15610,173,3
Air India,18-05-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,15610,173,2
Air India,18-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,17484,161,2
Air India,18-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,17484,161,4
Air India,18-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,17484,161,5
Air India,18-05-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,17484,161,4
Air India,18-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,17134,157,5
Air India,18-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,17134,157,4
Air India,18-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,17134,157,5
Air India,18-05-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,17:15,19-05-2025 19:15,26h,2 stops,No info,17134,157,4
Air India,01-04-2022,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,02-04-2025 05:25,19h 25m,2 stops,No info,15483,107,5
Air India,01-04-2023,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,02-04-2025 05:25,19h 25m,2 stops,No info,17032,128,4
Air India,01-04-2024,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,02-04-2025 05:25,19h 25m,2 stops,No info,16350,107,3
Air India,21-04-2022,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,6586,134,3
Air India,21-04-2023,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,7310,140,4
Air India,21-04-2024,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,7383,155,5
Air India,24-06-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,25-06-2025 19:15,26h 20m,2 stops,No info,16856,130,5
Air India,24-06-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,25-06-2025 19:15,26h 20m,2 stops,No info,18879,135,4
Air India,24-06-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,16:55,25-06-2025 19:15,26h 20m,2 stops,No info,18501,142,4
Air India,01-06-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,16393,123,2
Air India,01-06-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,18360,139,3
Air India,01-06-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,2 stops,No info,17993,131,5
Air India,18-05-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,13153,111,4
Air India,18-05-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,13153,111,4
Air India,18-05-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,13153,111,4
Air India,18-05-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,14731,95,2
Air India,18-05-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,14731,95,4
Air India,18-05-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,14731,95,5
Air India,18-05-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,14436,89,3
Air India,18-05-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,14436,89,5
Air India,18-05-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,19-05-2025 19:15,21h 15m,2 stops,No info,14436,89,3
Air India,03-06-2022,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,10920,115,4
Air India,03-06-2023,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,12231,92,2
Air India,03-06-2024,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,11986,92,3
Air India,06-03-2022,Delhi,Cochin,DEL ? NAG ? BOM ? COK,05:55,07-03-2025 07:40,25h 45m,2 stops,No info,18443,88,4
Air India,06-03-2023,Delhi,Cochin,DEL ? NAG ? BOM ? COK,05:55,07-03-2025 07:40,25h 45m,2 stops,No info,20657,70,4
Air India,06-03-2024,Delhi,Cochin,DEL ? NAG ? BOM ? COK,05:55,07-03-2025 07:40,25h 45m,2 stops,No info,20244,114,4
Air India,21-03-2022,Delhi,Cochin,DEL ? BLR ? COK,17:45,23:00,5h 15m,1 stop,No info,7185,135,3
Air India,21-03-2023,Delhi,Cochin,DEL ? BLR ? COK,17:45,23:00,5h 15m,1 stop,No info,8048,146,4
Air India,21-03-2024,Delhi,Cochin,DEL ? BLR ? COK,17:45,23:00,5h 15m,1 stop,No info,7887,137,3
Air India,06-06-2022,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,10546,133,3
Air India,06-06-2023,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,11812,130,4
Air India,06-06-2024,Delhi,Cochin,DEL ? BOM ? COK,13:00,19:15,6h 15m,1 stop,No info,11576,125,4
Air India,27-05-2022,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,4015,166,5
Air India,27-05-2023,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,4536,169,4
Air India,27-05-2024,Mumbai,Hyderabad,BOM ? HYD,21:05,22:25,1h 20m,non-stop,No info,4582,174,4
Air India,27-06-2022,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,28-06-2025 09:25,20h 10m,2 stops,No info,11135,129,2
Air India,27-06-2023,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,28-06-2025 09:25,20h 10m,2 stops,No info,12471,133,3
Air India,27-06-2024,Delhi,Cochin,DEL ? HYD ? MAA ? COK,13:15,28-06-2025 09:25,20h 10m,2 stops,No info,12221,142,3
Air India,03-03-2022,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,04-03-2025 19:15,21h 15m,2 stops,No info,27835,95,3
Air India,03-03-2023,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,04-03-2025 19:15,21h 15m,2 stops,No info,31175,107,5
Air India,03-03-2024,Delhi,Cochin,DEL ? GOI ? BOM ? COK,22:00,04-03-2025 19:15,21h 15m,2 stops,No info,30551,90,3
Air India,01-05-2022,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,02-05-2025 08:55,27h 5m,2 stops,No info,13464,89,5
Air India,01-05-2023,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,02-05-2025 08:55,27h 5m,2 stops,No info,14811,117,4
Air India,01-05-2024,Kolkata,Banglore,CCU ? IXR ? DEL ? BLR,05:50,02-05-2025 08:55,27h 5m,2 stops,No info,14218,124,4
Air India,24-04-2022,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,6552,80,4
Air India,24-04-2023,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,7338,109,4
Air India,24-04-2024,Delhi,Cochin,DEL ? COK,05:10,08:00,2h 50m,non-stop,No info,7191,101,4
Air India,06-05-2022,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,07-05-2025 01:20,15h 20m,2 stops,No info,16995,140,3
Air India,06-05-2023,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,07-05-2025 01:20,15h 20m,2 stops,No info,18695,126,4
Air India,06-05-2024,Kolkata,Banglore,CCU ? DEL ? COK ? BLR,10:00,07-05-2025 01:20,15h 20m,2 stops,No info,17947,148,3
Air India,15-06-2022,Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,9302,166,2
Air India,15-06-2023,Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,10418,160,4
Air India,15-06-2024,Delhi,Cochin,DEL ? BLR ? COK,17:40,23:00,5h 20m,1 stop,No info,10210,174,3
Air India,24-04-2022,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,5978,119,5
Air India,24-04-2023,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6576,123,5
Air India,24-04-2024,Kolkata,Banglore,CCU ? BLR,14:15,16:45,2h 30m,non-stop,No info,6313,122,5
Air India,06-03-2022,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,19253,132,3
Air India,06-03-2023,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,21564,150,2
Air India,06-03-2024,Delhi,Cochin,DEL ? BOM ? COK,08:00,19:15,11h 15m,1 stop,No info,21133,143,5
Air India,21-05-2022,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,13593,163,4
Air India,21-05-2023,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,14952,169,5
Air India,21-05-2024,Kolkata,Banglore,CCU ? DEL ? BLR,07:00,20:25,13h 25m,1 stop,No info,14354,163,5
Air India,09-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-03-2025 19:15,38h 15m,2 stops,No info,13350,71,5
Air India,09-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-03-2025 19:15,38h 15m,2 stops,No info,14952,91,3
Air India,09-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,05:00,10-03-2025 19:15,38h 15m,2 stops,No info,14653,83,3
Air India,09-06-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,8769,123,5
Air India,09-06-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,9733,128,3
Air India,09-06-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,9831,132,3
Air India,01-06-2022,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,02-06-2025 07:40,24h 50m,2 stops,No info,19502,172,4
Air India,01-06-2023,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,02-06-2025 07:40,24h 50m,2 stops,No info,21842,164,5
Air India,01-06-2024,Delhi,Cochin,DEL ? CCU ? BOM ? COK,06:50,02-06-2025 07:40,24h 50m,2 stops,No info,21405,168,4
Air India,15-05-2022,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,7677,171,4
Air India,15-05-2023,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,8598,164,2
Air India,15-05-2024,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,8426,162,4
Air India,18-05-2022,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,8769,142,5
Air India,18-05-2023,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,9733,126,3
Air India,18-05-2024,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,9831,127,4
Air India,06-03-2022,Mumbai,Hyderabad,BOM ? JDH ? DEL ? HYD,09:40,07-03-2025 15:15,29h 35m,2 stops,No info,32556,135,5
Air India,06-03-2023,Mumbai,Hyderabad,BOM ? JDH ? DEL ? HYD,09:40,07-03-2025 15:15,29h 35m,2 stops,No info,36788,139,4
Air India,06-03-2024,Mumbai,Hyderabad,BOM ? JDH ? DEL ? HYD,09:40,07-03-2025 15:15,29h 35m,2 stops,No info,37156,139,4
Air India,06-04-2022,Delhi,Cochin,DEL ? MAA ? COK,20:40,07-04-2025 09:25,12h 45m,1 stop,No info,6446,139,4
Air India,06-04-2023,Delhi,Cochin,DEL ? MAA ? COK,20:40,07-04-2025 09:25,12h 45m,1 stop,No info,7219,135,3
Air India,06-04-2024,Delhi,Cochin,DEL ? MAA ? COK,20:40,07-04-2025 09:25,12h 45m,1 stop,No info,7075,124,3
Air India,21-03-2022,Delhi,Cochin,DEL ? BOM ? COK,23:00,22-03-2025 19:15,20h 15m,1 stop,No info,8497,108,5
Air India,21-03-2023,Delhi,Cochin,DEL ? BOM ? COK,23:00,22-03-2025 19:15,20h 15m,1 stop,No info,9516,110,5
Air India,21-03-2024,Delhi,Cochin,DEL ? BOM ? COK,23:00,22-03-2025 19:15,20h 15m,1 stop,No info,9326,78,5
Air India,27-04-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,6586,114,5
Air India,27-04-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7310,128,4
Air India,27-04-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,7383,121,4
Air India,15-06-2022,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,5717,135,4
Air India,15-06-2023,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6289,123,4
Air India,15-06-2024,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6100,125,4
Air India,27-03-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,28-03-2025 19:15,21h 45m,2 stops,No info,10915,140,4
Air India,27-03-2022,Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,28-03-2025 19:15,21h 45m,2 stops,No info,10915,140,4
Air India,27-03-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,28-03-2025 19:15,21h 45m,2 stops,No info,12225,133,5
Air India,27-03-2023,Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,28-03-2025 19:15,21h 45m,2 stops,No info,12225,133,3
Air India,27-03-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,28-03-2025 19:15,21h 45m,2 stops,No info,11981,139,3
Air India,27-03-2024,Delhi,Cochin,DEL ? HYD ? BOM ? COK,21:30,28-03-2025 19:15,21h 45m,2 stops,No info,11981,139,5
Air India,12-06-2022,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,5717,140,3
Air India,12-06-2023,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6289,125,2
Air India,12-06-2024,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,6100,132,4
Air India,24-03-2022,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,25-03-2025 23:15,30h 30m,2 stops,No info,15723,116,2
Air India,24-03-2022,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,25-03-2025 23:15,30h 30m,2 stops,No info,15723,116,4
Air India,24-03-2023,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,25-03-2025 23:15,30h 30m,2 stops,No info,17296,104,4
Air India,24-03-2023,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,25-03-2025 23:15,30h 30m,2 stops,No info,17296,104,2
Air India,24-03-2024,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,25-03-2025 23:15,30h 30m,2 stops,No info,16604,111,4
Air India,24-03-2024,Kolkata,Banglore,CCU ? GAU ? DEL ? BLR,16:45,25-03-2025 23:15,30h 30m,2 stops,No info,16604,111,3
Air India,18-05-2022,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,19-05-2025 05:35,12h 45m,2 stops,No info,14262,142,3
Air India,18-05-2022,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,19-05-2025 05:35,12h 45m,2 stops,No info,14262,142,5
Air India,18-05-2023,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,19-05-2025 05:35,12h 45m,2 stops,No info,15688,138,4
Air India,18-05-2023,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,19-05-2025 05:35,12h 45m,2 stops,No info,15688,138,5
Air India,18-05-2024,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,19-05-2025 05:35,12h 45m,2 stops,No info,15061,144,2
Air India,18-05-2024,Kolkata,Banglore,CCU ? BOM ? GOI ? BLR,16:50,19-05-2025 05:35,12h 45m,2 stops,No info,15061,144,3
Air India,03-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,04-03-2025 19:15,26h 35m,2 stops,No info,17914,108,4
Air India,03-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,04-03-2025 19:15,26h 35m,2 stops,No info,17914,108,2
Air India,03-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,04-03-2025 19:15,26h 35m,2 stops,No info,20064,107,2
Air India,03-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,04-03-2025 19:15,26h 35m,2 stops,No info,20064,107,5
Air India,03-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,04-03-2025 19:15,26h 35m,2 stops,No info,19663,109,5
Air India,03-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,16:40,04-03-2025 19:15,26h 35m,2 stops,No info,19663,109,3
Air India,21-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-03-2025 19:15,23h 30m,2 stops,No info,10375,135,3
Air India,21-03-2022,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-03-2025 19:15,23h 30m,2 stops,No info,10375,135,3
Air India,21-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-03-2025 19:15,23h 30m,2 stops,No info,11620,138,4
Air India,21-03-2023,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-03-2025 19:15,23h 30m,2 stops,No info,11620,138,4
Air India,21-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-03-2025 19:15,23h 30m,2 stops,No info,11388,135,4
Air India,21-03-2024,Delhi,Cochin,DEL ? AMD ? BOM ? COK,19:45,22-03-2025 19:15,23h 30m,2 stops,No info,11388,135,4
Air India,06-06-2022,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,07-06-2025 19:15,29h 55m,2 stops,No info,16327,138,3
Air India,06-06-2023,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,07-06-2025 19:15,29h 55m,2 stops,No info,18286,144,4
Air India,06-06-2024,Delhi,Cochin,DEL ? UDR ? BOM ? COK,13:20,07-06-2025 19:15,29h 55m,2 stops,No info,17921,148,2
Air India,21-03-2022,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,4496,121,2
Air India,21-03-2023,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,4945,118,4
Air India,21-03-2024,Chennai,Kolkata,MAA ? CCU,11:40,13:55,2h 15m,non-stop,No info,4797,110,4
Air India,09-05-2022,Kolkata,Banglore,CCU ? BOM ? BLR,16:50,10-05-2025 18:30,25h 40m,1 stop,No info,10506,131,4
Air India,09-05-2023,Kolkata,Banglore,CCU ? BOM ? BLR,16:50,10-05-2025 18:30,25h 40m,1 stop,No info,11557,139,4
Air India,09-05-2024,Kolkata,Banglore,CCU ? BOM ? BLR,16:50,10-05-2025 18:30,25h 40m,1 stop,No info,11094,132,5
Air India,06-05-2022,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,6586,136,4
Air India,06-05-2023,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,7310,124,3
Air India,06-05-2024,Banglore,Delhi,BLR ? DEL,10:00,12:45,2h 45m,non-stop,No info,7383,152,4
Air India,27-05-2022,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,11220,170,3
Air India,27-05-2023,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,12567,175,4
Air India,27-05-2024,Delhi,Cochin,DEL ? BLR ? COK,09:45,23:00,13h 15m,1 stop,No info,12315,169,2
Air India,01-06-2022,Delhi,Cochin,DEL ? BOM ? COK,21:00,02-06-2025 19:15,22h 15m,1 stop,No info,10811,168,2
Air India,01-06-2023,Delhi,Cochin,DEL ? BOM ? COK,21:00,02-06-2025 19:15,22h 15m,1 stop,No info,12108,168,5
Air India,01-06-2024,Delhi,Cochin,DEL ? BOM ? COK,21:00,02-06-2025 19:15,22h 15m,1 stop,No info,11866,172,5
Air India,18-05-2022,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,11185,124,4
Air India,18-05-2023,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,12527,125,4
Air India,18-05-2024,Delhi,Cochin,DEL ? BOM ? COK,03:50,19:15,15h 25m,1 stop,No info,12277,109,3
Air India,09-05-2022,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,10-05-2025 11:05,16h 5m,1 stop,No info,7494,160,3
Air India,09-05-2023,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,10-05-2025 11:05,16h 5m,1 stop,No info,8243,164,3
Air India,09-05-2024,Kolkata,Banglore,CCU ? HYD ? BLR,19:00,10-05-2025 11:05,16h 5m,1 stop,No info,7913,156,4
Air India,15-06-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,8769,123,4
Air India,15-06-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,9733,126,4
Air India,15-06-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,9831,126,3
Air India,09-05-2022,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,10-05-2025 05:25,20h,2 stops,No info,17992,171,5
Air India,09-05-2023,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,10-05-2025 05:25,20h,2 stops,No info,19791,166,4
Air India,09-05-2024,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,10-05-2025 05:25,20h,2 stops,No info,19000,165,4
Air India,03-03-2022,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,04-03-2025 09:25,26h 20m,2 stops,No info,11841,134,4
Air India,03-03-2023,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,04-03-2025 09:25,26h 20m,2 stops,No info,13262,136,4
Air India,03-03-2024,Delhi,Cochin,DEL ? HYD ? MAA ? COK,07:05,04-03-2025 09:25,26h 20m,2 stops,No info,12997,136,3
Air India,01-06-2022,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,6586,170,3
Air India,01-06-2023,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,7310,163,4
Air India,01-06-2024,Banglore,Delhi,BLR ? DEL,21:05,23:55,2h 50m,non-stop,No info,7383,166,2
Air India,24-05-2022,Kolkata,Banglore,CCU ? MAA ? BLR,14:35,25-05-2025 14:35,24h,1 stop,No info,7997,125,3
Air India,24-05-2023,Kolkata,Banglore,CCU ? MAA ? BLR,14:35,25-05-2025 14:35,24h,1 stop,No info,8797,132,2
Air India,24-05-2024,Kolkata,Banglore,CCU ? MAA ? BLR,14:35,25-05-2025 14:35,24h,1 stop,No info,8445,139,2
Air India,03-03-2022,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,10917,157,5
Air India,03-03-2023,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,12227,149,4
Air India,03-03-2024,Delhi,Cochin,DEL ? COK,18:05,21:10,3h 5m,non-stop,No info,11982,132,4
Air India,12-06-2022,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,8769,128,2
Air India,12-06-2023,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,9733,147,4
Air India,12-06-2024,Banglore,Delhi,BLR ? DEL,13:20,16:10,2h 50m,non-stop,No info,9831,121,4
Air India,24-05-2022,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,4694,172,3
Air India,24-05-2023,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,5305,165,4
Air India,24-05-2024,Mumbai,Hyderabad,BOM ? HYD,19:30,20:45,1h 15m,non-stop,No info,5358,169,3
Air India,15-05-2022,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,16-05-2025 05:25,20h,2 stops,No info,17992,167,4
Air India,15-05-2023,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,16-05-2025 05:25,20h,2 stops,No info,19791,158,4
Air India,15-05-2024,Kolkata,Banglore,CCU ? BOM ? AMD ? BLR,09:25,16-05-2025 05:25,20h,2 stops,No info,19000,168,2
Air India,24-05-2022,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,25-05-2025 05:25,19h 25m,2 stops,No info,18893,128,3
Air India,24-05-2022,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,25-05-2025 05:25,19h 25m,2 stops,No info,18893,128,4
Air India,24-05-2023,Kolkata,Banglore,CCU ? DEL ? AMD ? BLR,10:00,25-05-2025 05:25,19h 25m,2 stops,No info,20782,138,4
